Y Venugopal Rao:13:0:1.0
Y Venugopal Rao:14:4:1.0
Y Venugopal Rao:15:2:1.0
Y Venugopal Rao:16:6:1.0
Y Venugopal Rao:17:0:1.0
Y Venugopal Rao:18:0:1.0
Y Venugopal Rao:19:1:1.0
Y Venugopal Rao:20:0:1.0
Y Venugopal Rao:21:1:1.0
Y Venugopal Rao:22:1:1.0
Y Venugopal Rao:23:2:1.0
Y Venugopal Rao:24:4:1.0
Y Venugopal Rao:31:0:1.0
Y Venugopal Rao:32:0:1.0
Y Venugopal Rao:33:1:1.0
Y Venugopal Rao:34:1:1.0
Y Venugopal Rao:35:1:1.0
Y Venugopal Rao:36:0:1.0
Y Venugopal Rao:43:2:1.0
Y Venugopal Rao:44:0:1.0
Y Venugopal Rao:45:1:1.0
Y Venugopal Rao:46:4:1.0
Y Venugopal Rao:47:1:1.0
Y Venugopal Rao:48:1:1.0
Y Venugopal Rao:49:4:1.0
Y Venugopal Rao:50:1:1.0
Y Venugopal Rao:51:4:1.0
Y Venugopal Rao:52:1:1.0
Y Venugopal Rao:53:0:1.0
Y Venugopal Rao:54:1:1.0
Y Venugopal Rao:55:-1:1.0
Y Venugopal Rao:56:1:1.0
Y Venugopal Rao:57:1:1.0
Y Venugopal Rao:58:1:1.0
Y Venugopal Rao:59:-1:1.0
Y Venugopal Rao:60:3:1.0
Y Venugopal Rao:61:1:1.0
Y Venugopal Rao:62:6:1.0
Y Venugopal Rao:63:4:1.0
Y Venugopal Rao:64:4:1.0
Y Venugopal Rao:65:2:1.0
Y Venugopal Rao:66:1:1.0
Y Venugopal Rao:67:6:0.333333333333
Y Venugopal Rao:68:0:0.666666666667
Y Venugopal Rao:69:6:0.333333333333
Y Venugopal Rao:70:1:1.0
Y Venugopal Rao:71:4:0.333333333333
Y Venugopal Rao:72:4:0.333333333333
Y Venugopal Rao:79:1:1.0
Y Venugopal Rao:80:0:1.0
Y Venugopal Rao:81:1:1.0
Y Venugopal Rao:82:2:1.0
Y Venugopal Rao:83:1:1.0
Y Venugopal Rao:84:1:1.0
Y Venugopal Rao:85:1:1.0
Y Venugopal Rao:86:0:1.0
Y Venugopal Rao:87:0:1.0
Y Venugopal Rao:88:0:1.0
Y Venugopal Rao:89:1:1.0
Y Venugopal Rao:90:0:1.0
Y Venugopal Rao:91:1:1.0
Y Venugopal Rao:92:6:1.0
Y Venugopal Rao:93:0:1.0
Y Venugopal Rao:94:2:1.0
Y Venugopal Rao:95:1:1.0
Y Venugopal Rao:96:1:1.0
Y Venugopal Rao:97:2:1.0
Y Venugopal Rao:98:0:1.0
Y Venugopal Rao:99:4:1.0
Y Venugopal Rao:100:1:1.0
Y Venugopal Rao:101:6:1.0
Y Venugopal Rao:102:4:1.0
Y Venugopal Rao:103:1:1.0
Y Venugopal Rao:104:6:1.0
Y Venugopal Rao:105:1:1.0
Y Venugopal Rao:106:0:1.0
Y Venugopal Rao:107:4:1.0
Y Venugopal Rao:108:0:1.0
JA Morkel:1:0:0.681818181818
JA Morkel:2:0:0.590909090909
JA Morkel:3:0:0.5
JA Morkel:4:4:0.409090909091
JA Morkel:5:0:0.636363636364
JA Morkel:6:0:0.454545454545
JA Morkel:7:0:0.533333333333
JA Morkel:8:1:0.333333333333
JA Morkel:9:0:0.4
JA Morkel:10:0:0.333333333333
JA Morkel:11:0:0.4
JA Morkel:12:1:0.4
JA Morkel:13:0:0.421052631579
JA Morkel:14:0:0.368421052632
JA Morkel:15:1:0.263157894737
JA Morkel:16:0:0.421052631579
JA Morkel:17:0:0.473684210526
JA Morkel:18:0:0.421052631579
JA Morkel:19:4:0.357142857143
JA Morkel:20:0:0.5
JA Morkel:21:4:0.428571428571
JA Morkel:22:0:0.357142857143
JA Morkel:23:1:0.5
JA Morkel:24:0:0.714285714286
