SuperSport Park:1:0:0.583333333333
SuperSport Park:2:0:0.666666666667
SuperSport Park:3:4:0.416666666667
SuperSport Park:4:0:0.5
SuperSport Park:5:0:0.666666666667
SuperSport Park:6:0:0.666666666667
SuperSport Park:7:0:0.666666666667
SuperSport Park:8:0:0.75
SuperSport Park:9:0:0.583333333333
SuperSport Park:10:0:0.583333333333
SuperSport Park:11:1:0.416666666667
SuperSport Park:12:1:0.5
SuperSport Park:13:4:0.416666666667
SuperSport Park:14:0:0.583333333333
SuperSport Park:15:4:0.25
SuperSport Park:16:0:0.416666666667
SuperSport Park:17:0:0.75
SuperSport Park:18:0:0.583333333333
SuperSport Park:19:0:0.75
SuperSport Park:20:0:0.583333333333
SuperSport Park:21:1:0.333333333333
SuperSport Park:22:0:0.75
SuperSport Park:23:1:0.333333333333
SuperSport Park:24:1:0.5
SuperSport Park:25:0:0.583333333333
SuperSport Park:26:1:0.333333333333
SuperSport Park:27:0:0.5
SuperSport Park:28:1:0.416666666667
SuperSport Park:29:0:0.416666666667
SuperSport Park:30:1:0.333333333333
SuperSport Park:31:0:0.5
SuperSport Park:32:4:0.333333333333
SuperSport Park:33:0:0.416666666667
SuperSport Park:34:1:0.416666666667
SuperSport Park:35:4:0.416666666667
SuperSport Park:36:1:0.333333333333
SuperSport Park:37:0:0.833333333333
SuperSport Park:38:0:0.416666666667
SuperSport Park:39:1:0.5
SuperSport Park:40:1:0.333333333333
SuperSport Park:41:1:0.666666666667
SuperSport Park:42:1:0.416666666667
SuperSport Park:43:1:0.416666666667
SuperSport Park:44:1:0.5
SuperSport Park:45:0:0.5
SuperSport Park:46:1:0.583333333333
SuperSport Park:47:1:0.5
SuperSport Park:48:0:0.5
SuperSport Park:49:0:0.416666666667
SuperSport Park:50:1:0.583333333333
SuperSport Park:51:0:0.416666666667
SuperSport Park:52:1:0.583333333333
SuperSport Park:53:1:0.416666666667
SuperSport Park:54:0:0.333333333333
SuperSport Park:55:1:0.416666666667
SuperSport Park:56:0:0.5
SuperSport Park:57:1:0.416666666667
SuperSport Park:58:1:0.666666666667
SuperSport Park:59:1:0.416666666667
SuperSport Park:60:1:0.416666666667
SuperSport Park:61:1:0.416666666667
SuperSport Park:62:0:0.416666666667
SuperSport Park:63:1:0.416666666667
SuperSport Park:64:1:0.583333333333
SuperSport Park:65:1:0.416666666667
SuperSport Park:66:1:0.333333333333
SuperSport Park:67:4:0.333333333333
SuperSport Park:68:1:0.583333333333
SuperSport Park:69:1:0.5
SuperSport Park:70:1:0.666666666667
SuperSport Park:71:1:0.5
SuperSport Park:72:1:0.333333333333
SuperSport Park:73:0:0.416666666667
SuperSport Park:74:1:0.333333333333
SuperSport Park:75:1:0.416666666667
SuperSport Park:76:6:0.333333333333
SuperSport Park:77:0:0.416666666667
SuperSport Park:78:1:0.416666666667
SuperSport Park:79:1:0.333333333333
SuperSport Park:80:1:0.5
SuperSport Park:81:4:0.333333333333
SuperSport Park:82:0:0.583333333333
SuperSport Park:83:1:0.5
SuperSport Park:84:0:0.416666666667
SuperSport Park:85:1:0.5
SuperSport Park:86:0:0.583333333333
SuperSport Park:87:1:0.416666666667
