JA Morkel:L Balaji:Eden Gardens:119:1:1.0
T Thushara:RJ Harris:Vidarbha Cricket Association Stadium, Jamtha:117:-1:1.0
V Sehwag:CH Gayle:Feroz Shah Kotla:6:-1:1.0
Shivam Sharma:MA Starc:M Chinnaswamy Stadium:118:-1:1.0
NK Patel:CK Langeveldt:Kingsmead:56:-1:1.0
CK Kapugedera:DS Kulkarni:Wankhede Stadium:53:-1:1.0
A Singh:AB Agarkar:Kingsmead:119:1:1.0
M Kartik:MM Patel:Wankhede Stadium:120:-1:1.0
RE Levi:GB Hogg:Wankhede Stadium:50:-1:1.0
MJ Lumb:SL Malinga:Wankhede Stadium:2:-1:1.0
Iqbal Abdulla:MF Maharoof:Eden Gardens:118:1:1.0
SK Warne:JA Morkel:De Beers Diamond Oval:120:1:1.0
A Symonds:JA Morkel:MA Chidambaram Stadium, Chepauk:107:1:1.0
MC Henriques:UT Yadav:Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium:119:1:1.0
S Nadeem:SP Narine:Feroz Shah Kotla:120:-1:1.0
KW Richardson:MG Johnson:Subrata Roy Sahara Stadium:105:-1:1.0
PC Valthaty:R Sharma:Punjab Cricket Association Stadium, Mohali:46:-1:1.0
Umar Gul:P Kumar:Eden Gardens:96:0:1.0
B Chipli:MM Patel:Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium:19:-1:1.0
J Theron:L Balaji:MA Chidambaram Stadium, Chepauk:115:-1:1.0
B Lee:RP Singh:New Wanderers Stadium:119:0:1.0
AM Nayar:Sohail Tanvir:Sawai Mansingh Stadium:99:-1:1.0
PP Ojha:Sohail Tanvir:Sawai Mansingh Stadium:120:0:1.0
JH Kallis:SB Jakati:MA Chidambaram Stadium, Chepauk:93:-1:1.0
MM Patel:A Nehra:Dr DY Patil Sports Academy:96:0:1.0
A Mukund:SK Trivedi:Sawai Mansingh Stadium:48:-1:1.0
LRPL Taylor:PJ Sangwan:Feroz Shah Kotla:86:-1:1.0
CH Gayle:KV Sharma:Rajiv Gandhi International Stadium, Uppal:31:-1:1.0
AN Ghosh:R Vinay Kumar:SuperSport Park:26:-1:1.0
MDKJ Perera:UT Yadav:Feroz Shah Kotla:18:-1:1.0
SP Narine:RA Jadeja:Eden Gardens:105:-1:1.0
BAW Mendis:R Vinay Kumar:M Chinnaswamy Stadium:118:1:1.0
CJ Anderson:YS Chahal:Wankhede Stadium:58:-1:1.0
P Negi:GS Sandhu:Shaheed Veer Narayan Singh International Stadium:120:1:1.0
GR Napier:CH Gayle:Buffalo Park:95:-1:1.0
L Balaji:CH Morris:Eden Gardens:119:1:1.0
J Suchith:B Kumar:Wankhede Stadium:120:2:1.0
SL Malinga:MA Starc:Dubai International Cricket Stadium:116:1:1.0
DJG Sammy:JP Faulkner:Rajiv Gandhi International Stadium, Uppal:98:-1:1.0
JR Hopes:AB Dinda:Punjab Cricket Association Stadium, Mohali:23:-1:1.0
KP Pietersen:Shakib Al Hasan:Feroz Shah Kotla:33:-1:1.0
CJ Ferguson:KA Pollard:Wankhede Stadium:53:-1:1.0
DL Vettori:IK Pathan:OUTsurance Oval:108:-1:1.0
PR Shah:RP Singh:Rajiv Gandhi International Stadium, Uppal:116:-1:1.0
X Thalaivan Sargunam:DJ Bravo:MA Chidambaram Stadium, Chepauk:93:-1:1.0
M Manhas:WA Mota:OUTsurance Oval:94:-1:1.0
A Mishra:SL Malinga:Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium:112:-1:1.0
RA Jadeja:Z Khan:Nehru Stadium:120:4:1.0
Harmeet Singh:SP Narine:Eden Gardens:118:-1:1.0
YV Takawale:SR Watson:Sawai Mansingh Stadium:120:4:1.0
AN Ahmed:B Kumar:M Chinnaswamy Stadium:119:-1:1.0
BMAJ Mendis:DJG Sammy:Rajiv Gandhi International Stadium, Uppal:89:-1:1.0
Y Venugopal Rao:Sohail Tanvir:Sawai Mansingh Stadium:119:0:1.0
JP Duminy:DW Steyn:Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium:96:-1:1.0
RR Raje:SR Watson:Sawai Mansingh Stadium:116:1:1.0
DJ Hussey:MF Maharoof:Eden Gardens:115:-1:1.0
MG Johnson:MA Starc:M Chinnaswamy Stadium:120:4:1.0
SV Samson:AD Russell:Brabourne Stadium:77:-1:1.0
M Vohra:L Balaji:Punjab Cricket Association Stadium, Mohali:52:-1:1.0
PD Collingwood:CK Langeveldt:Feroz Shah Kotla:116:-1:1.0
TL Suman:S Tyagi:MA Chidambaram Stadium, Chepauk:117:1:1.0
CH Morris:UT Yadav:Brabourne Stadium:120:-1:1.0
S Gopal:CH Morris:Sardar Patel Stadium, Motera:119:1:1.0
DB Ravi Teja:SL Malinga:Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium:110:-1:1.0
R Sathish:SR Watson:Sawai Mansingh Stadium:114:0:1.0
IK Pathan:P Kumar:Feroz Shah Kotla:120:0:1.0
AC Gilchrist:R Ashwin:MA Chidambaram Stadium, Chepauk:28:-1:1.0
M Morkel:DR Smith:Vidarbha Cricket Association Stadium, Jamtha:117:1:1.0
ST Jayasuriya:SK Trivedi:Sawai Mansingh Stadium:66:-1:1.0
BB Samantray:JP Faulkner:Rajiv Gandhi International Stadium, Uppal:111:-1:1.0
D Wiese:MM Sharma:JSCA International Stadium Complex:110:-1:1.0
DR Martyn:P Kumar:M Chinnaswamy Stadium:98:-1:1.0
Anureet Singh:Imran Tahir:Feroz Shah Kotla:120:6:1.0
A Uniyal:DP Nannes:Sardar Patel Stadium, Motera:119:1:1.0
A Chopra:PJ Sangwan:Eden Gardens:36:-1:1.0
LMP Simmons:DW Steyn:Wankhede Stadium:75:-1:1.0
D du Preez:A Singh:SuperSport Park:116:-1:1.0
PV Tambe:MA Starc:Sardar Patel Stadium, Motera:120:1:1.0
RE van der Merwe:P Awana:Feroz Shah Kotla:20:-1:1.0
KV Sharma:K Cooper:Rajiv Gandhi International Stadium, Uppal:119:-1:1.0
Mohammad Ashraful:PJ Sangwan:SuperSport Park:27:-1:1.0
S Narwal:UT Yadav:Shaheed Veer Narayan Singh International Stadium:110:-1:1.0
B Akhil:JA Morkel:MA Chidambaram Stadium, Chepauk:117:1:1.0
TD Paine:MM Patel:Wankhede Stadium:26:-1:1.0
KB Arun Karthik:NLTC Perera:Rajiv Gandhi International Stadium, Uppal:108:-1:1.0
KA Pollard:RJ Harris:Brabourne Stadium:120:-1:1.0
SR Watson:UT Yadav:Brabourne Stadium:118:1:1.0
NLTC Perera:K Cooper:Rajiv Gandhi International Stadium, Uppal:120:-1:1.0
R McLaren:SW Tait:Punjab Cricket Association Stadium, Mohali:115:-1:1.0
VR Aaron:SP Narine:Feroz Shah Kotla:119:1:1.0
GC Smith:M Muralitharan:De Beers Diamond Oval:74:-1:1.0
AA Chavan:UT Yadav:Sawai Mansingh Stadium:118:1:1.0
RV Uthappa:KA Pollard:Wankhede Stadium:91:-1:1.0
