SuperSport Park:1:0:0.666666666667
SuperSport Park:2:0:0.666666666667
SuperSport Park:3:0:0.5
SuperSport Park:4:0:0.583333333333
SuperSport Park:5:0:0.666666666667
SuperSport Park:6:0:0.75
SuperSport Park:7:0:0.416666666667
SuperSport Park:8:0:0.583333333333
SuperSport Park:9:0:0.583333333333
SuperSport Park:10:0:0.666666666667
SuperSport Park:11:0:0.416666666667
SuperSport Park:12:4:0.333333333333
SuperSport Park:13:0:0.75
SuperSport Park:14:0:0.5
SuperSport Park:15:-1:0.333333333333
SuperSport Park:16:0:0.416666666667
SuperSport Park:17:0:0.583333333333
SuperSport Park:18:0:0.5
SuperSport Park:19:0:0.583333333333
SuperSport Park:20:0:0.583333333333
SuperSport Park:21:0:0.833333333333
SuperSport Park:22:0:0.583333333333
SuperSport Park:23:0:0.583333333333
SuperSport Park:24:1:0.416666666667
SuperSport Park:25:0:0.333333333333
SuperSport Park:26:0:0.416666666667
SuperSport Park:27:0:0.416666666667
SuperSport Park:28:0:0.583333333333
SuperSport Park:29:0:0.416666666667
SuperSport Park:30:0:0.666666666667
SuperSport Park:31:0:0.583333333333
SuperSport Park:32:1:0.416666666667
SuperSport Park:33:1:0.333333333333
SuperSport Park:34:0:0.583333333333
SuperSport Park:35:0:0.333333333333
SuperSport Park:36:0:0.5
SuperSport Park:37:1:0.5
SuperSport Park:38:0:0.416666666667
SuperSport Park:39:0:0.5
SuperSport Park:40:1:0.5
SuperSport Park:41:1:0.333333333333
SuperSport Park:42:0:0.416666666667
SuperSport Park:43:1:0.416666666667
SuperSport Park:44:1:0.416666666667
SuperSport Park:45:1:0.583333333333
SuperSport Park:46:1:0.5
SuperSport Park:47:1:0.666666666667
SuperSport Park:48:1:0.583333333333
SuperSport Park:49:1:0.5
SuperSport Park:50:0:0.583333333333
SuperSport Park:51:1:0.583333333333
SuperSport Park:52:1:0.416666666667
SuperSport Park:53:1:0.416666666667
SuperSport Park:54:1:0.416666666667
SuperSport Park:55:1:0.583333333333
SuperSport Park:56:1:0.5
SuperSport Park:57:0:0.416666666667
SuperSport Park:58:1:0.416666666667
SuperSport Park:59:0:0.5
SuperSport Park:60:1:0.5
SuperSport Park:61:1:0.583333333333
SuperSport Park:62:1:0.5
SuperSport Park:63:1:0.416666666667
SuperSport Park:64:0:0.5
SuperSport Park:65:0:0.5
SuperSport Park:66:1:0.5
SuperSport Park:67:1:0.583333333333
SuperSport Park:68:0:0.5
SuperSport Park:69:1:0.416666666667
SuperSport Park:70:1:0.333333333333
SuperSport Park:71:1:0.416666666667
SuperSport Park:72:1:0.583333333333
SuperSport Park:73:1:0.416666666667
SuperSport Park:74:1:0.666666666667
SuperSport Park:75:1:0.416666666667
SuperSport Park:76:1:0.75
SuperSport Park:77:1:0.666666666667
SuperSport Park:78:1:0.5
SuperSport Park:79:4:0.416666666667
SuperSport Park:80:1:0.583333333333
SuperSport Park:81:1:0.666666666667
SuperSport Park:82:4:0.25
SuperSport Park:83:0:0.5
SuperSport Park:84:1:0.5
SuperSport Park:85:1:0.5
SuperSport Park:86:1:0.333333333333
SuperSport Park:87:1:0.416666666667
SuperSport Park:88:1:0.5
SuperSport Park:89:1:0.416666666667
SuperSport Park:90:1:0.666666666667
SuperSport Park:91:0:0.416666666667
SuperSport Park:92:1:0.333333333333
SuperSport Park:93:1:0.583333333333
SuperSport Park:94:1:0.333333333333
SuperSport Park:95:1:0.583333333333
SuperSport Park:96:1:0.666666666667
SuperSport Park:97:1:0.666666666667
SuperSport Park:98:1:0.416666666667
SuperSport Park:99:1:0.5
SuperSport Park:100:0:0.333333333333
SuperSport Park:101:6:0.25
SuperSport Park:102:1:0.416666666667
